twitter_id,label,__split
1191787482347638785,negative,test
1191796408355033090,negative,train
1191806832584605698,negative,train
1192025338886467584,negative,val
1192022322552745984,negative,train
1192042451084681216,negative,train
1192383779312193536,negative,train
1192495647301210113,negative,test
1192515066538663936,negative,train
1192527471347941376,negative,train
1192524677115240449,negative,test
1192701248857919488,negative,train
1192719183378878464,negative,val
1192729230058102784,negative,val
1192758870046887936,negative,test
1192792394212753408,negative,train
1192789011636654087,negative,train
1192809716080095232,negative,test
1192837708835696640,negative,train
1192848105168871424,negative,train
1192856903308709891,negative,test
1192881993832435713,negative,train
1192888261292822529,negative,train
1192894792247791616,negative,val
1192902154173988865,negative,train
1192947407371288578,negative,test
1193015387937488898,negative,val
1193083302783201280,negative,train
1193188754187522048,negative,train
1193196388261269504,negative,test
1193424300306522113,negative,test
1193802110112075776,negative,val
1193801753365491712,negative,train
1193800652461355008,negative,val
1193820919602565123,negative,train
1193819159475433472,negative,train
1193839783052816390,negative,test
1193937373836566528,negative,train
1193966949300133888,negative,train
1193985538472198144,negative,test
1194224731039375361,negative,val
1194264595873054720,negative,train
1194273200592605187,negative,val
1194271666907631621,negative,test
1194270343898304513,negative,val
1194302586108567553,negative,test
1194340338321838081,negative,train
1194349897908142080,negative,val
1194399859845091329,negative,train
1194491333672685568,negative,train
1194515709910540288,negative,train
1194532394356920320,negative,val
1194528079340855296,negative,train
1194535045584883712,negative,train
1194570442247409664,negative,train
1194576355549237248,negative,test
1194579663286202369,negative,test
1194605851643990016,negative,train
1194608424836902914,negative,test
1194651573491830785,negative,test
1194650697150717962,negative,train
1194664445387120640,negative,train
1194670237507080193,negative,train
1194676602371751936,negative,train
1194689803910029312,negative,train
1194847428639371264,negative,val
1194861805576884226,negative,val
1194872686389977088,negative,train
1194888971983245313,negative,test
1194929677258907649,negative,val
1195020793283002368,negative,val
1195029878283915264,negative,test
1195044474633805824,negative,train
1195047858099179520,negative,train
1195235092882509826,negative,val
1195255156838981632,negative,train
1195282047918657536,negative,train
1195342790689001472,negative,train
1195392266120155139,negative,train
1195495446753480706,negative,train
1195699290359898114,negative,train
1196026651223756800,negative,test
1196296990272786433,negative,train
1196322218571190272,negative,val
1196333722842345472,negative,train
1196353102108090369,negative,train
1196522212343394304,negative,train
1196556222012542978,negative,train
1196684785139232773,negative,val
1196765105792454657,negative,train
1196784521338904578,negative,train
1196838218651582465,negative,train
1196887875360612353,negative,train
1197049010600718337,negative,train
1197066841602088960,negative,test
1197087698705625088,negative,test
1197097511275634688,negative,train
1197112309287657474,negative,train
1197143727325798403,negative,test
1197197466313150467,negative,train
1197364036503048193,negative,train
1197431406198185984,negative,test
1197429763729698821,negative,train
1197432741824008193,negative,test
1197474641859747845,negative,val
1197506179662000128,negative,train
1197560060408401922,negative,train
1197556567819857920,negative,train
1197563971571798033,negative,train
1197612395121778697,negative,train
1198270247033360384,negative,train
1198481408622247937,negative,train
1198519819513057280,negative,val
1198541843459399684,negative,test
1198600911867826177,negative,train
1198677839610028037,negative,test
1198922784828772352,negative,train
1199287104787943424,negative,train
1199338023827062786,negative,train
1199398665888174082,negative,train
1199595225456553984,negative,val
1199620043069370368,negative,val
1199721470257221633,negative,val
1199739964419907584,negative,val
1199934700472733697,negative,train
1199959125427392513,negative,train
1199984543823998976,negative,train
1200024653529600000,negative,test
1200021774387290112,negative,train
1200059021987856386,negative,train
1200328024224346112,negative,train
1200323669144297472,negative,val
1200331339309944832,negative,train
1200347405436293122,negative,test
1200386552876003328,negative,train
1200659476656861184,negative,val
1200703516228169728,negative,train
1200805878737317890,negative,train
1200842896083214337,negative,train
1201169083237953541,negative,train
1201191485695315968,negative,val
1201236782907633664,negative,train
1201406897879953408,negative,train
1201403158754463744,negative,train
1201543912579616774,negative,val
1201543272507805697,negative,train
1201547237068886017,negative,train
1201793177914658816,negative,test
1201813339241889792,negative,val
1201829434589888512,negative,val
1201848835175260161,negative,val
1201886393565425664,negative,train
1201906979960213504,negative,train
1201913525259636736,negative,val
1201938514813816833,negative,train
1201954521079013376,negative,train
1202019693642469378,negative,test
1202128413382840323,negative,train
1202154077888471041,negative,test
1202167607018823682,negative,test
1202188341518753794,negative,test
1202309158105747456,negative,test
1202347045367033856,negative,train
1202632867861475331,negative,test
1202636893566967814,negative,train
1203337190119530496,negative,test
1203554840636526592,negative,train
1203713110009372672,negative,test
1203927560582828032,negative,train
1203948156251193345,negative,train
1204053674944798722,negative,test
1204276439580721159,negative,test
1204314466395066368,negative,val
1204363096309075969,negative,train
1204385499336626177,negative,test
1204446930178318336,negative,val
1204720372207239170,negative,train
1204740164687454209,negative,val
1205020078196109312,negative,train
1205069991621644289,negative,train
1205090961765937152,negative,val
1205113185948327936,negative,train
1205396185302872065,negative,train
1205400935826100225,negative,test
1205407741310898179,negative,train
1205563340950507525,negative,val
1206497198546063365,negative,test
1206583185800400896,negative,train
1206582716407435265,negative,train
1206740899331530752,negative,val
1206782256511102978,negative,test
1206827624540057601,negative,train
1206851086465802240,negative,train
1206860744521859072,negative,train
1206896857923936256,negative,val
1206978345449209857,negative,test
1206987168037642240,negative,val
1207043008828526594,negative,train
1207193539857338369,negative,train
1207284128741285888,negative,train
1207303006112354304,negative,test
1207559946302369794,negative,train
1207578630815191040,negative,train
1207595936626675712,negative,train
1207641241812381697,negative,test
1207685058351583238,negative,train
1207729871369199618,negative,train
1207767800363847694,negative,train
1207904474146070529,negative,train
1208034925250789381,negative,train
1208075097430482944,negative,train
1208090833385394177,negative,train
1208114850003587073,negative,train
1208107349275283457,negative,test
1208115212773146624,negative,train
1208171472453275650,negative,train
1208376723030597633,negative,val
1208390431819612160,negative,val
1208685746174996481,negative,train
1208677585011564544,negative,train
1208703483089694720,negative,train
1209025373259943936,negative,test
1209021626819530752,negative,test
1209051815603507202,negative,test
1209071544783249408,negative,train
1209117931789008897,negative,train
1209161024659738624,negative,train
1209160491563671553,negative,train
1209216356601733122,negative,train
1209262418876084225,negative,train
1209387712161157120,negative,test
1209506874099478528,negative,train
